publishedAt,authorDisplayName,textDisplay
2024-02-04T17:09:44Z,@sukarelawanrelawan719,Sampai kapan mau berantas korupsi 02 omon omon doang tetep 01 persiden
2024-02-04T17:04:01Z,@DRIYATNO,3 Bekerja sat --set
2024-02-04T16:57:41Z,@rudiyono7512,"Pak prabowo ,mas gibran no 02 jadi persiden satu putaran"
2024-02-04T16:55:59Z,@faridmardianto7554,"Dp nol Rupiah rumah susun gimnaya ya,janjinya apa yaaa"
2024-02-04T16:50:44Z,@ALFINPEMERSATUBANGSA,Ganjar🤟😎
2024-02-04T16:48:39Z,@ekosama4292,030303❤ 🤟👍 slalu
2024-02-04T16:42:11Z,@herypatience9807,PDIP debate wes umum anak SD
2024-02-04T16:41:23Z,@masaligede1514,"Yang bilang bansos sebagai kampanye untuk dukung salah satu paslo menut kami itu salah justru perside telah melakukan pelajaran dari umar ben khotob amirul mu&#39;minin yang juga manggul gandum untuk warganya itu sebagai pertanggung jawabannya terhadap Tuhan kelak di akhirat,,  cobalah lihat itu jangan berburuk sangka"
2024-02-04T16:36:25Z,@ChanelBebas436,KALI INI SEMAKIN YAKIN 99%<br>1% MILIK ALLAH<br><br>INSYAALLAH &quot;GANJAR- MAHFUD&quot; BAKAL MIMPIN NEGERI INI 🤲🤲🤲
2024-02-04T16:33:26Z,@user-fe1oz9ir7h,Mbah utomo nyumpeno keturunan Brengolo Raden Mas Kolo Pratikyo dari kraton solo
2024-02-04T16:32:18Z,@user-fe1oz9ir7h,"Mbah utomo nyumpeno , Anis baswedan prediden RI , 51_52% , ramalan oke, banyal kebenarannya,"
2024-02-04T16:26:06Z,@herypatience9807,Ganjar dobol
2024-02-04T16:17:14Z,@ianjhye8952,SEBAIKNYA WAJIB MEMOHON MAAF. KARNA KEKALAHAN 02 PRABOWO. SUDAH MENANTI. PADA TANGGAL 14-02-2024. SELAMAT UNTUK PRABOWO SUDAH MENCAPAI (4 PERIODE) 😂
2024-02-04T16:14:54Z,@Slowgan2,No 1 dan 3 Pusing dengernya. Banyakan teori..  Maen di kata kata...
2024-02-04T16:14:38Z,@novonovo7544,Waw Prabowo Subianto
2024-02-04T16:13:30Z,@sukosukamto475,Ini bukan debat ..tapi pernyataan bohong bohongan...<br>Aku dah menentukan mana yg aku anggap baik dan akan aku pilih
2024-02-04T16:12:47Z,@irma_erviana7,☝🏻☝🏻☝🏻☝🏻
2024-02-04T16:12:36Z,@equalizeralam,"Pajak naik, ump naik dikit, kebutuhan pokok naik, pertalite mau dihapus, omnibuslaw yg menguntungkan oligarki...mikir napah pas milih...wakanda no more Indonesia forever"
2024-02-04T16:10:05Z,@ansorilubis8583,Halah kardun
2024-02-04T16:09:33Z,@alowisiusluitleinlein8873,Pintar berkata kata aja ko Anis..Jakarta aja gk becus ngurusx apalagi mengurus negara Indonesia yg luas ini 🤔🤔🤔🤔
2024-02-04T16:07:41Z,@sujayantoyanto9711,"Oalah mau tanya saja,baca puisi dlu 😅"
2024-02-04T16:07:25Z,@wiwinridakadha9291,pandai berbicara blm tentu pandai bekerja
2024-02-04T16:06:57Z,@Sastro-Joyo007,"Dalam Debat gagasan misi visi dan Closing statemen dari Capres, Anies Baswedan memang terbaik di antara 2 Capres baik lainnya sangat menyentuh hati dan visioner.<br>secara pola pikir smart sekali, dlm penyampaian relevan mudah dipahami, religius dlm bertutur kata dan mengayomi seluruh masyarakat dlm kebhinekaan tanpa membedakan golongan ras suku maupun agama, serta terpenting penuh semangat untuk memimpin Indonesia menuju Perubahan.<br><br>Bismillah..<br>In syaa Allah 14 Februari 2024 Anies Baswedan dan Muhaimin Iskandar terpilih sebagai Presiden dan Wakil Presiden RI ke 8.<br>❤️ AMIN ❤️☝🏻🏆🤝🏻"
2024-02-04T16:06:17Z,@fxgl1283,3 sat set
2024-02-04T16:04:34Z,@sujayantoyanto9711,"Wow makin puitis nih....proyek2 anda di DKI aja mana yg beres dan final, rumah DP nol%,Formula E mana,udah lah pak jadi gubernur aja gak punya wakil,jadi presiden cuma mau pamer budaya,kunjungan ke luar negeri,selama jadi gubernur memang melancong udah hobbi anda 😊😊"
2024-02-04T16:03:21Z,@mulyadiaj7640,Amin yg terbaik mengajak perubahan
2024-02-04T16:03:03Z,@ryobowo6134,"Insyaallah <br><br>Pak Prabowo Subianto menjadi presiden seluruh rakyat Indonesia ( presiden semua golongan baik pendukung maupun yang tidak mendukung) <br><br>Pak Prabowo ingin seluruh rakyat Indonesia , aman, Adil , makmur  di bumi Pertiwi Indonesia.<br><br>Pak Prabowo juga ingin merangkul  dan mengajak paslon 1 dan Paslon 2 untuk menyejahterakan rakyat Indonesia. <br><br>Penting persatuan dan kesatuan Di Negara Republik Indonesia <br><br>&quot;Bersatu Untuk Maju menyejahterakan seluruh rakyat Indonesia &quot; <br><br>Program program paslon 1 dan paslon yang bagus jg akan di terima oleh pak Prabowo untuk diambil sebagai  program yang bertujuan menyejahterakan seluruh rakyat Indonesia.<br><br>Indonesia makin sejahtera, maju dan Indonesia jaya .<br><br>Insyaallah Pak Prabowo memberikan terbaik untuk seluruh rakyat Indonesia<br><br>Terimakasih"
2024-02-04T16:02:58Z,@mulyadiaj7640,01
2024-02-04T16:02:35Z,@poskoprogamer9783,Paslon 1 dan 3 mesra banget ya
2024-02-04T16:00:59Z,@sarioctavia6372,Mas anies mas anies😂 tetap all in prabowo gibran❤❤
2024-02-04T15:56:40Z,@apacher1946,Insya_Allah... Allah cinta n sayang kepada pak Anies n pak Muhaimin n Allah ridho pak Anies terpilih sebagai Presiden Republik Indonesia. Aamiin.
2024-02-04T15:56:27Z,@nolikaprawi5318,☝️☝️☝️☝️☝️☝️❤
2024-02-04T15:55:29Z,@cahyonocahyono6337,Kami dari RT RW kampung Ciputat Tangerang Selatan Banten pilih 02 selalu di hati kami insyaallah memang
2024-02-04T15:54:26Z,@musikalisasipuisi2172,Bismillah pak prabowo pasti menang ✌
2024-02-04T15:53:45Z,@ediherlambang2049,✌
2024-02-04T15:53:17Z,@MantanCEBONGgakmaupindahkolam,Jooooossssss Debat paling keren dikuasai PRESIDEN RAKYAT. Meski tdk segarang dan se kenceng sebelumnya. Pak Ganjar memaparkan dgn basic PENGALAMAN MURNI.....CLEAR n CLEAN bukan Omon2 doang. PENGALAMAN NYATA ADALAH GURU TERBAIK. <br>GAMA terbaik utk Indonesia Sejahtera. <br>Dan Pak Ganjar menggandeng mesra penuh kasih sayang ke bu Atikoh dari sejak datang sampai pulang. Refleksi contoh HARMONISASI KELUARGA. Presiden akan menjadi AYAH TERBAIK BAGI RAKYATNYA.... tercermin dari BAGAIMANA DIA MENDIDIK KELUARGA nya.Toooppppppp
2024-02-04T15:48:50Z,@sujayantoyanto9711,"Aduhhhhh manisnya kata2,puitis sekali pak anis bikin merinding aja,ingat waktu SD dengar teman baca puisi wihhh merinding....."
2024-02-04T15:45:05Z,@MrDy-nn9vp,"🤟🤟🤟🤟capek2 belajar sampek kuliah pilihnya 02, .....rugi dong....yg bener aja.....rugi dong...yg bener aja...😂🤟🤟🤟🤟🤟"
2024-02-04T15:44:07Z,@MrDy-nn9vp,🤟🤟🤟🤟🤟🤟🤟🤟🤟
2024-02-04T15:41:41Z,@SuwandiAja-bc3wx,"@s,andibt$ Rakyat cerdas &amp; waras pilih 3"
2024-02-04T15:40:34Z,@RendraBakti,01 AMIN
2024-02-04T15:40:26Z,@turomi2625,"Paslon 1 terbaik, beriman dan beretika. Paslon AMIN memiliki semua itu. ALL IN AMIN tepat untuk PRESIDEN 2024-2029❤❤❤"
2024-02-04T15:39:54Z,@nurandarianur345,POKOKNYA TERUS TETAP SOLID PILIH PAK PRABOWO
2024-02-04T15:36:41Z,@vee_nea,"01 &amp; 03 mencoba tidak bully 02, takut kehilangan suara lg"
2024-02-04T15:34:45Z,@ratihwulandari4170,Anis byk ritrorika coba kl bsk seandainya jd presiden kita lihat gedabrus nya bisa di buktikan gk atau cm sebatas wacana dan byk omong sj ragu deh sy.
2024-02-04T15:34:11Z,@JericokotonapitupuluKoto-ry3rj,"Jadi menteri pertahanan,cuma ngabiskn duit pertahanan untuk kepentingan partai dan kroninya wkwkwkwk uuuraaaa"
2024-02-04T15:33:12Z,@sujayantoyanto9711,"Nis2 jawaban gak masuk akal,cuma pinter omong"
2024-02-04T15:28:43Z,@gerhanagerhana6291,Tetap perubahan  untuk negeri tercinta Tetap 01
2024-02-04T15:25:50Z,@yesipangandaran,01 atau 02 atau 03 yah?
2024-02-04T15:24:05Z,@bennycmbpunya4492,"Yg penting jawabannya bisa menarik rakyat,, mslh nanti klo sudah jadi janji bisa berubah# salam perubahan"
2024-02-04T15:23:13Z,@uphybahry5611,Semogah Pak ANIS BASWEDAN Jadi PRESIDEN aamiin aamiin aamiin ya ALLAH 🤲🤲🤲🤲🤲     AMIN 01:finger-red-number-one::finger-red-number-one::finger-red-number-one::finger-red-number-one::finger-red-number-one::finger-red-number-one::finger-red-number-one::finger-red-number-one::finger-red-number-one::finger-red-number-one:
