publishedAt,authorDisplayName,textDisplay
2023-12-20T13:49:27Z,@ayuramasari7453,"Pak prabowo bicara berdasarkan kenyataan,si anis kebanyakan muter2 dan ngibul,,retorika,,janji2 nya dulu waktu kampanye gubernur aja bnyak yg g ditepatin...😅😅😅,skrg mau dilanjutin ngibul part 2"
2023-12-20T13:32:59Z,@ayuramasari7453,Pokoknya mah pak prabowo❤❤❤❤
2023-12-20T10:10:25Z,@lalahhaua3360,pendukungnya ganggu banget deh berisik
2023-12-20T09:33:42Z,@SuperQB999,"Ketiga calon BERSIKAP BIASA, KALEM DAN SUDAH MAKAN SIANG BARENG PRESIDEN. Yg BERMUSUHAN, BENTROK, DAN SALING MENCELA tetap para pendukungnya. Warga +62 memang SUSAH untuk BERPOLITIK DEWASA. Padahal urusan pilihan adalah antara kita dan BILIK SUARA."
2023-12-20T08:42:27Z,@antoniusringlayer,"orang indo harus bisa baca karakter asli anies, dia itu licik, pinter ngomong tapi hasil  kerja nol. dan menghalalkan segala cara, contoh waktu dia main politik agama dulu"
2023-12-20T07:35:46Z,@rosamaria5046,Dengan jawaban no 1 untuk pertanyaan pemindahan pusat penerintah: Jadi kalau no 1 jadi presiden pemindahan pusat pemerintahan akan dibatalkan kah?
2023-12-20T06:06:37Z,@kinlaz,"Rakyat indonesia sdh pintar2 utk siapa yg akan dipilih, jgn berbohong pada diri sendiri, dan jgn membangun opini yg negatif, ini pemilihan Presiden, Presiden itu harus memiliki gagasan cerdas, bisa mengambil solusi Nasional ataupun Internasional dlm segala Aspek , baik hukum dan perekonomian indonesia, lah kalo Presidenny gak cerdas bisa malu2in ke kanca internasional, Terliahat dari debat Capres mana yg memiliki kecerdasaan, Smart, Sudah Mantab hati ini  Pindah pilihan , Jatuh cinta utk capres no.1, sabar, Smart, dan Cerdas..., Semoga menjadi Presiden yg penuh Perubahan  terutama dari segi hukum, Amin."
2023-12-20T00:49:46Z,@k3milenialchanel539,Siapapun Presidenya its Okay. 2 &amp; 3 yg keliatan Matang. Sisanya Spam.
2023-12-20T00:05:48Z,@datuakdaeng9118,apapun debatmu.. hanya tuhan yg tau isi hatimu. dan apapun yg kau janjikan hanya tuhan yg paham misimu. smoga Indonesia mdptkn pemimpin yg mdptkn amanahnya rakyat. dn diridhoi Tuhan
2023-12-19T22:49:38Z,@rizkirahhmatin7846,Wihh kereenn
2023-12-19T17:03:31Z,@ambotuo-km4pz,klo bukan ganjar pasti anies terpilih insyaallah amin
2023-12-19T15:16:35Z,@bara2636,"<a href=""https://www.youtube.com/watch?v=9J_Py_cAAQI&amp;t=1444"">24:04</a> Gmn itu caranya menegakkan hukum? Wong hukum di indonesia aja punya circumstance evidence. Yg artinya bukti scr tdk langsung, kyk kesehatan mental dan apa kata org2 ttg lo. Ya kayak nasibnya jessica itu, gak ada bukti2 yg cukup tp bisa diperkarakan dan masuk pengadilan. Gmn mo ngerubahnya pak anies? Serius nanya.<br><br><a href=""https://www.youtube.com/watch?v=9J_Py_cAAQI&amp;t=1718"">28:38</a> indonesia masih aman? Gmn kabarnya itu kkb papua? Harga2 terkendali? Amnesia pak sama hilangnya minyak goreng dan melejitnya harga minyak? Ekonomi aman kok banyak PHK massal? <br><a href=""https://www.youtube.com/watch?v=9J_Py_cAAQI&amp;t=1789"">29:49</a> berantas korupsi tapi nepotisme nggak ya pak? <br><br><a href=""https://www.youtube.com/watch?v=9J_Py_cAAQI&amp;t=1987"">33:07</a> membina sdm nya di aceh doang pak? Gmn itu dg suku2 dayak pedalaman di kalimantan yg cm ada satu guru satu desa. <br><br>Sori disini sy golput gak mendukung siapa2 tp sy tergelitik dg statement2ini aja."
2023-12-19T14:43:08Z,@muhamadrandinatsumystogan8746,Tanpa iklan ? Tipu
2023-12-19T12:48:51Z,@fadlanhaliiman5611,kaya penonton &quot;dasyat&quot; berisik
2023-12-19T10:14:36Z,@frankysbt6244,yg bikin negri ini rusak nomor 1 ya korupsi nya. Percuma ada UU kl gak dilaksanakan. Selama gak diterapan hukuman mati bagi koruptor ya percuma. Mesti contoh negri China yg tegas hukuman mati.
2023-12-19T08:26:54Z,@fitriariani1846,mosok malah minta pencerahan menyelesaikan masalah pengangguran...
2023-12-19T08:05:24Z,@saifuddinarsad757,yang berarni hukum mati koruptor saya pilih
2023-12-19T07:28:00Z,@user-dy6il7jo1c,"Calon presidennya kaya di strap dikasih podium atau apa kek, diliatnya ga enak banget"
2023-12-19T06:25:31Z,@chu.l0rsss814,ngomong panjang lebar emang gampang bjir
2023-12-19T02:41:33Z,@indar1238,Semoga dengan adanya debat ini kita akan cerdas memilih  presiden kita  untuk Indonesia
2023-12-19T01:59:13Z,@user-bl7vp6bd5r,Prabowo grogi+panik
2023-12-18T18:18:56Z,@pipihfitriyani804,Mau siapa pun presiden nya tetep kita cari makan mah sendiri 😅
2023-12-18T18:15:37Z,@user-nn9ro9mv3c,Iklan babi
2023-12-18T16:56:50Z,@wikasipudan795,Mungkin pandangan sy sdkt berbeda. Mnrt sy 2dan 3 mmg dibangun dri satu pihak utk menjepit  no 1 . Krn si 1 ini mmg cukup ditakuti  bnyk pihak dgn bnyk kepentingan .
2023-12-18T16:28:09Z,@freezes8070,1: 20: 35
