publishedAt,authorDisplayName,textDisplay
2024-01-01T01:28:55Z,@user-ki9hr5cq2t,"Pak Anis...pak Prabowo TDK menjadi pejabat juga TDK masalah pak Anis.....pak Prabowo bukan orang yang harus jabatan,tp pengabdi negara pak"
2023-12-31T20:52:39Z,@amparipapua2311,Gibran Pasti
2023-12-31T18:15:56Z,@emsimarbun446,"Anis ini banyak ckp aja tindakannya tdk sesui dengan ucap,  susah jd pemimpin jk demikian"
2023-12-31T17:26:00Z,@AFIZAMUSIK17,Heueuh tah kos dina komen sili hasut sili cela lieur
2023-12-31T16:56:05Z,@SitiAisyah-nu6sv,Kerennnnnn..buat bpk prabowo yg tak jatuh kn lawan nya..<br>Salam santuy ✌️✌️✌️✌️✌️
2023-12-31T16:07:31Z,@user-ki9hr5cq2t,Yg utama adalah di bentuk SDM nya ...sebab sebenarnya orang Papua itu cerdas
2023-12-31T16:06:15Z,@user-ki9hr5cq2t,Orang Papua sangat rumit pak anis
2023-12-31T16:05:23Z,@user-ki9hr5cq2t,Orang Papua bukan orang yg mudah di ajak berbicara pak Ganjar..
2023-12-31T15:55:10Z,@user-ki9hr5cq2t,Apakah SDM para calon SDH diperbaiki pak Ganjar
2023-12-31T15:22:57Z,@SitiAisyah-nu6sv,"Hebat pak Prabowo,tak jatuh kan lawanya..salam ✌️✌️✌️✌️✌️✌️✌️"
2023-12-31T09:11:06Z,@communitycivicbacitaindonesia,PRODUK PDIP MANTAP TERIMAKASIH ATAS PAK JOKOWI SEBELUM TERASA INSFRATRUKTUR DICIAMIS TETAP NYA DIKAMPUNG DESA JATINAGARA JADI ICON RAMAI SELALU BERMANFAAT DIPAKAI SAMA ORG2 JAUH SAMPAI TURNAMEN DAN JUGA GOR BULUTANGKIS MANTAP 2 LAPANG PDIP👍🏽❤<br><br>OLAHRAGA SEHAT👍🏽♥️
2023-12-31T06:41:35Z,@muhammadedi9661,Pokok kalok mau aman2 aja bapak perabowo kalok Anis sama Ganjar blm yakin
2023-12-31T00:53:37Z,@user-gi8sg5je6w,"Anis berbelit belit pinter ngomong,,🤔"
2023-12-30T15:25:21Z,@didiksantos9512,Brantas KORUPSI
2023-12-30T14:47:39Z,@wibukaminolepofficial,"Ketiganya adalah putera terbaik bangsa Indonesia. Siapapun yang menang nantinya santai aja, kita tetap akan makan nasi dan masih jadi buruh, kuli, pedagang, pegawai."
2023-12-30T14:42:10Z,@user-jk9db4zb8k,"Orang pintar pasti pilih prabowo, karna beliau sangat tulus dengan rakyat indonesia....<br>Karna indonesia membutuhkan pemimpin yg tulus seperti prabowo bukan cuma bicara sok pintar seperti anies dan ganjar..... Kalian pasti tau sekarang banyak penipu&quot; dan koruptor karna mereka pintar dalam berbicara dan berbisa seperti ular."
2023-12-30T11:07:42Z,@MuhammadWahyu-ic7ud,Aniss the best 👍👍 👍👍👍
2023-12-29T12:08:51Z,@ridhoramadhana5980,Wok wok😂
2023-12-29T04:32:35Z,@nikepratiwiBaiq,pak prabowo ❤❤❤
2023-12-28T19:54:31Z,@user-tb7zi1le7m,Carilah pemimpin yg punya rasa takut sama Allah swt
2023-12-28T10:44:06Z,@FerdinandRahmat,Mulut Harus sesuai dengan Ucapan... <br><br>SIAPAPUN PEMIMPIN NEGARA INI DI TAHUN AKAN DATANG SUDAH SELAYAKNYA SADAR DIRI DAN INGAT DENGAN JANJI DAN UCAPAN....!!!
2023-12-28T01:34:02Z,@ahmatsuyono3916,✌🤘✌🤘
2023-12-28T00:49:32Z,@enchakristin222,Semangatttt Yahh Pak Anes<br><br>Semoga Sukses Ya Pak
2023-12-27T16:29:38Z,@johnnyunggana457,"Pada waktu <a href=""https://www.youtube.com/watch?v=Y_zURnxXT80&amp;t=4409"">1:13:29</a>, wibawa prabowo dibatalkan oleh dirinya sendiri😂😂<br>Menit <a href=""https://www.youtube.com/watch?v=Y_zURnxXT80&amp;t=4583"">1:16:23</a> anis menyampaikan apa yg selama ini ada dalam benak saya.<br>Lagi2 pak prabowo yg saya banggakan selama ini kehilangan wibawanya.<br><a href=""https://www.youtube.com/watch?v=Y_zURnxXT80&amp;t=5311"">1:28:31</a>, faktanya berbeda.😂😂😂😂"
2023-12-27T09:43:01Z,@user-kb1mk8ip9t,Kasus kanjuruan ajja pasangan ganjar gak bisa menghukum yang bersalah aneh22 mau bongkar kasus 98 jelad ngibulnxa 😂😂😂😂
2023-12-27T09:33:36Z,@lahkokngamuk8476,Anies jawaban nya bikin pusing muter&quot; teruss hdehhh
2023-12-27T00:55:37Z,@sarifudin9134,"Ya Allah berikan lah pemimpin yg tegas, berani dan mengerti dgn ke adaan rakyat kecil.<br>امين.."
2023-12-26T19:05:27Z,@say14K,Prabowo alin
2023-12-26T19:00:55Z,@say14K,Mantab pak prabowo
2023-12-26T18:39:06Z,@rizkyale216,Ganjar bahas apa sih? Ga nyambung bgt udh ngomongnya bertele² ga penting lg
2023-12-26T17:54:48Z,@iksanlaros3104,"Nyata dan pasti,orang munafik dan orang ingkar janji ,rata2 orang yang pandai bicara sedikit bertindak .."
2023-12-26T15:51:44Z,@user-hz7cq3uj8i,Masih bingung kak 😮
2023-12-26T15:50:49Z,@ErwinRadjapono,ᴾʳᵃᵇᵒʷᵒ ᵍᶦᵇʳᵃⁿ ʰᵃʳᵍᵃ ᵐᵃᵗᶦ.. ✌✌
2023-12-26T15:22:31Z,@user-vq2vs6xd2l,D setiap penampilan Anis Baswedan itu slalu merendahkan dan menjatuhkan lawannya siapapun itu..<br>Orang seperti itu tidak pantas menjadi pemimpin negara yg besar ini..😊
2023-12-26T15:06:55Z,@AG-lp9uu,Pak Anis mantap
2023-12-26T06:11:57Z,@ZAMANTARA75,"Yg tengah macan, sebelah kanan haena, dan sebelah kiri srigala. Dan penontonnya para kambing dan domba . 😂😂😂😂"
2023-12-26T01:56:30Z,@Yuliana92530,Kalau soal HAM pak Prabowo lebih paham krna dia adalah tentara hebat sebelum di berhentikan dengan mertua nya 😢
2023-12-26T00:23:46Z,@20official46,"Diperlukan pemimpin yang tegas, berani dan berjiwa nasionalis tinggi... mendukung rakyat kecil dan berlaku adil dalam menegakkan peraturan, dan menjunjung tinggi hukum yang berlaku... semi keadilan sosial bagi seluruh rakyat indonesia...."
2023-12-25T20:35:22Z,@moobiofficiaal3780,Intinya anis takut sama anak pak jokowi yg hebat wkwk
2023-12-25T20:29:43Z,@moobiofficiaal3780,Prabowo Gibran goooo menang
